Date,Open,High,Low,Close,Volume,Market Cap
"Jul 12, 2016",0.008124,0.009512,0.008124,0.009321,1668430.00,73117100.00
"Jul 11, 2016",0.008154,0.00845,0.007984,0.008119,465964.00,73382400.00
"Jul 10, 2016",0.008038,0.008368,0.007906,0.00815,350326.00,72338200.00
"Jul 09, 2016",0.008176,0.008303,0.007914,0.008034,403571.00,73583800.00
"Jul 08, 2016",0.007697,0.008946,0.007697,0.008166,1307980.00,69275900.00
"Jul 07, 2016",0.009346,0.009407,0.007315,0.007649,2017560.00,84109800.00
"Jul 06, 2016",0.009461,0.009977,0.009082,0.009398,806001.00,85150500.00
"Jul 05, 2016",0.01085,0.010995,0.009086,0.009415,1359130.00,97650000.00
"Jul 04, 2016",0.01076,0.011465,0.010755,0.010891,1053260.00,96841800.00
"Jul 03, 2016",0.010538,0.011183,0.01019,0.010768,1352360.00,94844700.00
"Jul 02, 2016",0.010467,0.010944,0.0101,0.010535,1213810.00,94204800.00
"Jul 01, 2016",0.012402,0.012844,0.009496,0.010477,3648490.00,111615000.00
"Jun 30, 2016",0.010413,0.012911,0.009008,0.012527,4287380.00,93721500.00
"Jun 29, 2016",0.012534,0.012778,0.008759,0.010399,6424080.00,112803000.00
"Jun 28, 2016",0.011525,0.015529,0.010537,0.012825,9830870.00,103728000.00
"Jun 27, 2016",0.006814,0.011612,0.0067,0.011272,3121330.00,61321900.00
"Jun 26, 2016",0.007393,0.007393,0.006326,0.006817,919578.00,66539200.00
"Jun 25, 2016",0.007613,0.00796,0.006282,0.007407,1985250.00,68521300.00
"Jun 24, 2016",0.005181,0.007559,0.005144,0.007508,1781030.00,46628200.00
"Jun 23, 2016",0.004135,0.00538,0.003802,0.005122,661495.00,37217300.00
"Jun 22, 2016",0.004412,0.004948,0.003943,0.004088,708990.00,39707300.00
"Jun 21, 2016",0.005633,0.005799,0.004389,0.0044,1400580.00,50700100.00
"Jun 20, 2016",0.004955,0.006525,0.004842,0.005594,2068320.00,44596400.00
"Jun 19, 2016",0.003041,0.005523,0.003012,0.005004,2144130.00,27365600.00
"Jun 18, 2016",0.002573,0.003041,0.002509,0.003041,216735.00,23156400.00
"Jun 17, 2016",0.002697,0.002825,0.002441,0.002564,176445.00,24274200.00
"Jun 16, 2016",0.002436,0.002701,0.002412,0.002695,93485.00,21927200.00
"Jun 15, 2016",0.002376,0.0025,0.002295,0.002436,89352.00,21384700.00
"Jun 14, 2016",0.002219,0.002604,0.002179,0.002376,190254.00,19971400.00
"Jun 13, 2016",0.002093,0.0023,0.002059,0.002219,126549.00,18838900.00
"Jun 12, 2016",0.001978,0.002152,0.001945,0.002094,74584.00,17803600.00
"Jun 11, 2016",0.001888,0.001969,0.00188,0.001968,13460.00,16991200.00
"Jun 10, 2016",0.001858,0.001953,0.001844,0.001888,36825.00,16722400.00
"Jun 09, 2016",0.001967,0.001991,0.001806,0.001858,69457.00,17704500.00
"Jun 08, 2016",0.002047,0.002048,0.001905,0.001968,40244.00,18425300.00
"Jun 07, 2016",0.002023,0.00214,0.001984,0.002024,48058.00,18208400.00
"Jun 06, 2016",0.002003,0.002023,0.001966,0.002023,25280.00,18023000.00
"Jun 05, 2016",0.00202,0.002066,0.001955,0.002003,31833.00,18176900.00
"Jun 04, 2016",0.002002,0.002096,0.001989,0.00201,13642.00,18014600.00
"Jun 03, 2016",0.00197,0.002012,0.00195,0.002001,31976.00,17725900.00
"Jun 02, 2016",0.002031,0.002031,0.001925,0.00197,30940.00,18281500.00
"Jun 01, 2016",0.001878,0.002073,0.001814,0.002034,93395.00,16898600.00
"May 31, 2016",0.001674,0.002197,0.001646,0.001875,171256.00,15070100.00
