Date,Open,High,Low,Close,Volume,Market Cap
"Nov 14, 2017",123.62,124.2,118.63,122.35,53544800.00,1896990000.00
"Nov 13, 2017",128.96,136.53,120.92,123.4,116200000.00,1978840000.00
"Nov 12, 2017",119.6,133.68,110.62,123.86,144948000.00,1834630000.00
"Nov 11, 2017",105.75,127.11,103.88,119.62,107708000.00,1621800000.00
"Nov 10, 2017",121.34,121.67,101.76,105.59,84614000.00,1860390000.00
"Nov 09, 2017",112.53,123.41,112.22,120.78,86864600.00,1724820000.00
"Nov 08, 2017",99.82,115.94,99.14,113.31,79822900.00,1529550000.00
"Nov 07, 2017",104.23,104.75,95.05,99.76,81253300.00,1596750000.00
"Nov 06, 2017",86.42,102.92,86.15,102.92,103722000.00,1323540000.00
"Nov 05, 2017",87.31,88.04,86.04,86.35,27619800.00,1336790000.00
"Nov 04, 2017",87.9,88.48,85.5,87.3,23011500.00,1345360000.00
"Nov 03, 2017",83.53,90.14,83.53,87.99,37321100.00,1278080000.00
"Nov 02, 2017",85.66,86.08,81.68,83.76,48608100.00,1310390000.00
"Nov 01, 2017",87.65,88.2,84.73,85.72,36899300.00,1340360000.00
"Oct 31, 2017",88.75,89.33,87.6,87.64,28704900.00,1356840000.00
"Oct 30, 2017",88.59,90.49,88.04,88.84,28179100.00,1354090000.00
"Oct 29, 2017",86.27,90.36,86.27,88.65,38368700.00,1318160000.00
"Oct 28, 2017",86.91,87.76,85.71,86.31,25397400.00,1327650000.00
"Oct 27, 2017",88.58,89.19,86.43,86.75,27939000.00,1352700000.00
"Oct 26, 2017",88.17,89.87,88.02,88.58,23132200.00,1346070000.00
"Oct 25, 2017",88.49,101.29,85.82,88.13,59952100.00,1350650000.00
"Oct 24, 2017",85.16,92.35,83.47,88.4,42191100.00,1299330000.00
"Oct 23, 2017",86.48,86.92,82.89,85.21,26261800.00,1319200000.00
"Oct 22, 2017",88.18,89.04,85.52,86.58,27130000.00,1344760000.00
"Oct 21, 2017",90.41,90.41,86.58,88.12,25267200.00,1378290000.00
"Oct 20, 2017",88.71,92.73,88.07,90.54,38260700.00,1351990000.00
"Oct 19, 2017",89.66,92.48,87.91,88.62,35302300.00,1366060000.00
"Oct 18, 2017",91.19,91.26,86.54,89.54,36277100.00,1389050000.00
"Oct 17, 2017",95.93,96.94,90.72,91.28,43866200.00,1460870000.00
"Oct 16, 2017",94.99,97.97,93.05,95.9,32185000.00,1446090000.00
"Oct 15, 2017",99.94,100.81,91.6,94.87,34188200.00,1520300000.00
"Oct 14, 2017",95.06,103.13,93.73,100.23,38886100.00,1446050000.00
"Oct 13, 2017",87.23,96.77,85.53,95.13,63578800.00,1326720000.00
"Oct 12, 2017",87.56,88.63,86.46,87.09,32783200.00,1331450000.00
"Oct 11, 2017",86.74,88.25,85.8,87.42,21103400.00,1318540000.00
"Oct 10, 2017",85.61,88.41,84.27,86.82,31695500.00,1301030000.00
"Oct 09, 2017",89.74,90.12,83.76,85.49,38063700.00,1363380000.00
"Oct 08, 2017",91.39,92.2,89.74,89.77,29220800.00,1388030000.00
"Oct 07, 2017",90.94,92.05,89.57,91.7,22617600.00,1380750000.00
"Oct 06, 2017",91.91,92.94,90.23,91.19,24504100.00,1394580000.00
"Oct 05, 2017",90.49,92.45,88.14,91.86,27697400.00,1373110000.00
"Oct 04, 2017",92.95,93.65,89.05,90.41,29568100.00,1410000000.00
"Oct 03, 2017",91.52,94.81,87.21,92.96,44289800.00,1387960000.00
"Oct 02, 2017",93.56,93.8,90.98,91.54,27534700.00,1418400000.00
"Oct 01, 2017",95.59,95.74,91.77,93.22,25936500.00,1448800000.00
"Sep 30, 2017",94.44,96.33,94.07,95.76,28498000.00,1430900000.00
"Sep 29, 2017",97.3,97.78,91.22,94.5,38972400.00,1473750000.00
"Sep 28, 2017",100.97,101.14,95.48,97.23,41822000.00,1528970000.00
"Sep 27, 2017",92.75,102.91,92.64,101.04,51634900.00,1404030000.00
"Sep 26, 2017",93.81,95.31,91.6,93.13,32540800.00,1419730000.00
"Sep 25, 2017",89.37,94.23,89.12,93.64,28114300.00,1352120000.00
"Sep 24, 2017",91.76,91.81,88,89.5,22224000.00,1387760000.00
"Sep 23, 2017",88.03,92.12,86.96,91.85,26372900.00,1329730000.00
"Sep 22, 2017",86.17,89.54,84.33,88.17,28179100.00,1301560000.00
"Sep 21, 2017",95.33,95.75,85.17,86.24,34290500.00,1439880000.00
"Sep 20, 2017",97.64,98.09,93.37,95.57,34198900.00,1474840000.00
"Sep 19, 2017",100.83,101.28,93.7,97.72,48249700.00,1522630000.00
"Sep 18, 2017",93.81,102.02,93.81,100.57,63732100.00,1416250000.00
"Sep 17, 2017",94.97,96.36,89.22,93.74,41008200.00,1433270000.00
"Sep 16, 2017",100.11,106.12,91.41,95.29,71163500.00,1510430000.00
"Sep 15, 2017",83.13,103.69,73.17,99.85,176154000.00,1253940000.00
"Sep 14, 2017",111.29,120.39,82.65,83.04,133553000.00,1678110000.00
"Sep 13, 2017",111.81,113.16,102.39,111.33,88162900.00,1685390000.00
"Sep 12, 2017",112.72,115.69,110.49,111.89,40402700.00,1698640000.00
"Sep 11, 2017",113.05,116.24,110.47,112.75,30605900.00,1702970000.00
"Sep 10, 2017",115.64,115.77,103.17,112.33,50725200.00,1741490000.00
"Sep 09, 2017",118.19,119.73,113.17,116.27,39220400.00,1779350000.00
"Sep 08, 2017",120.28,132.57,113.3,118.04,159066000.00,1810210000.00
"Sep 07, 2017",121.39,124.76,116.6,120.84,62655700.00,1826360000.00
"Sep 06, 2017",118.78,122.31,114.32,121.63,64604400.00,1786650000.00
"Sep 05, 2017",106.75,122.63,95.81,118.82,113378000.00,1605070000.00
"Sep 04, 2017",126.23,126.23,101.73,106.17,89194700.00,1897480000.00
"Sep 03, 2017",124.93,129.29,115.74,126.01,92631100.00,1877380000.00
"Sep 02, 2017",141.35,141.4,121.96,124.8,128849000.00,2123430000.00
"Sep 01, 2017",140.65,150.09,136.49,141.2,163961000.00,2112260000.00
"Aug 31, 2017",131.95,141.97,131.21,140.41,131974000.00,1980860000.00
"Aug 30, 2017",133.84,135.83,124.06,132.38,106543000.00,2008790000.00
"Aug 29, 2017",144.24,144.5,128.02,133.03,104869000.00,2163850000.00
"Aug 28, 2017",130.76,154.58,129.06,145.4,216036000.00,1961250000.00
"Aug 27, 2017",137.59,138.88,124.81,130.68,92742200.00,2057550000.00
"Aug 26, 2017",107.46,148.36,105.28,138.05,301843000.00,1606920000.00
"Aug 25, 2017",86.47,108.36,85.34,108.26,95835700.00,1293030000.00
"Aug 24, 2017",90.35,93.77,79.35,86.29,70187100.00,1351030000.00
"Aug 23, 2017",91.01,99.71,85.51,90.33,84961900.00,1360920000.00
"Aug 22, 2017",77.99,95.51,72.53,91.16,150286000.00,1166240000.00
"Aug 21, 2017",54.67,95.08,52.87,77.82,238775000.00,817490000.00
"Aug 20, 2017",55.79,56.05,51.8,54.71,15702600.00,834239000.00
"Aug 19, 2017",46.97,58.03,46.97,55.96,27038800.00,702398000.00
"Aug 18, 2017",47.37,48.93,46.22,46.69,14517200.00,708081000.00
"Aug 17, 2017",48.82,49.46,47.05,47.45,11176000.00,729528000.00
"Aug 16, 2017",48.77,49.09,47.03,48.78,12423400.00,728672000.00
"Aug 15, 2017",49.97,50.16,45.72,48.74,13651100.00,746257000.00
"Aug 14, 2017",47.69,49.75,46.63,49.75,14023000.00,711941000.00
"Aug 13, 2017",49.38,50.15,45.46,47.76,19587800.00,737066000.00
"Aug 12, 2017",50.85,51.57,46.34,49.37,17349200.00,758739000.00
"Aug 11, 2017",49.31,51.56,48.93,50.65,8534390.00,735446000.00
"Aug 10, 2017",50.94,51.29,49.47,49.47,9147740.00,759514000.00
"Aug 09, 2017",51.94,53.34,49.74,50.96,11466600.00,774178000.00
"Aug 08, 2017",50.4,52.64,49.93,51.94,12471600.00,750929000.00
"Aug 07, 2017",47.67,50.21,47.24,50.21,12794900.00,710052000.00
"Aug 06, 2017",48.57,49.18,47.36,47.83,8254240.00,723258000.00
"Aug 05, 2017",45.18,49.49,45.18,48.58,12131400.00,672541000.00
"Aug 04, 2017",43.36,45.32,42.97,45.12,7794340.00,645208000.00
"Aug 03, 2017",43.8,44.31,43.23,43.36,8262040.00,651543000.00
"Aug 02, 2017",44.08,44.78,42.78,43.63,8111580.00,655515000.00
"Aug 01, 2017",39.88,45.04,39.81,44.15,17363300.00,592886000.00
"Jul 31, 2017",39.67,40.68,38.94,39.84,13138500.00,589540000.00
"Jul 30, 2017",43.95,43.95,39.55,39.62,11709500.00,652927000.00
"Jul 29, 2017",43.69,44.37,42.19,43.89,7053810.00,648884000.00
"Jul 28, 2017",45.29,45.79,42.74,43.96,18694500.00,672368000.00
"Jul 27, 2017",45.92,46.74,43.93,45.24,15960700.00,681502000.00
"Jul 26, 2017",40.73,46.44,38.6,45.8,26033100.00,604269000.00
"Jul 25, 2017",45.55,45.84,38.24,40.68,12706300.00,675620000.00
"Jul 24, 2017",42.66,45.76,41.86,45.58,12102100.00,632493000.00
"Jul 23, 2017",44.64,44.78,41.44,42.67,8634060.00,661581000.00
"Jul 22, 2017",40.25,44.76,40.15,44.71,9028920.00,596297000.00
"Jul 21, 2017",40.55,41.43,39.53,40.34,9572580.00,600573000.00
"Jul 20, 2017",34.89,41.01,34.89,40.3,14905700.00,516643000.00
"Jul 19, 2017",36.47,37.59,34.37,35.06,6994230.00,539762000.00
"Jul 18, 2017",34.89,37.92,33.38,36.38,9949120.00,516217000.00
"Jul 17, 2017",29.47,34.98,29.46,34.83,13708900.00,435925000.00
"Jul 16, 2017",31.97,32.53,28.83,29.43,12434100.00,472681000.00
"Jul 15, 2017",35.57,35.57,31.37,32.09,9718770.00,525794000.00
"Jul 14, 2017",38.08,38.33,34.22,35.48,9558140.00,562680000.00
"Jul 13, 2017",40.43,40.74,37.2,38.23,9969180.00,597277000.00
"Jul 12, 2017",36.89,40.75,35.51,40.39,15785600.00,544765000.00
"Jul 11, 2017",40.25,40.73,35.34,37.14,17988200.00,594108000.00
"Jul 10, 2017",44.91,45.12,38.84,40.01,14633300.00,662645000.00
"Jul 09, 2017",46.69,47,44.56,44.85,12681200.00,688769000.00
"Jul 08, 2017",44.17,46.24,41.9,46.1,15801900.00,651286000.00
"Jul 07, 2017",50.11,50.65,43.84,44.25,20324700.00,738662000.00
"Jul 06, 2017",45.96,50.26,45.88,50.12,23168300.00,677244000.00
"Jul 05, 2017",45.3,46.9,44.13,45.72,15243000.00,667353000.00
"Jul 04, 2017",43.55,45.53,43.55,45.47,14850800.00,641305000.00
"Jul 03, 2017",42.51,44.14,41.82,43.63,13141000.00,625802000.00
"Jul 02, 2017",40.94,43,40.22,42.79,12774300.00,602361000.00
"Jul 01, 2017",43.71,43.98,39.8,40.96,10673500.00,642898000.00
"Jun 30, 2017",45.09,45.87,43.48,43.73,11338900.00,663056000.00
"Jun 29, 2017",47.04,47.91,44.67,45.02,11470500.00,691512000.00
"Jun 28, 2017",43.8,47.41,42.29,47.32,10812600.00,643627000.00
"Jun 27, 2017",43.49,44.05,38.51,43.57,12171600.00,638919000.00
"Jun 26, 2017",45.9,48.2,39.39,43.49,17033600.00,674032000.00
"Jun 25, 2017",47.84,48.73,45.28,45.89,9156060.00,702334000.00
"Jun 24, 2017",51.43,51.81,47.3,48.03,7786220.00,754764000.00
"Jun 23, 2017",47.45,52.51,46.75,51.41,11033000.00,696116000.00
"Jun 22, 2017",46.8,47.8,46.64,47.28,7443100.00,686351000.00
"Jun 21, 2017",48.17,48.91,45.54,46.59,12133900.00,706159000.00
"Jun 20, 2017",49.03,50.91,47.6,48.08,15178600.00,718495000.00
"Jun 19, 2017",49.62,50.67,48.52,49.09,12502400.00,726891000.00
"Jun 18, 2017",50.49,51.7,48.98,49.6,10122000.00,739370000.00
"Jun 17, 2017",48.19,51.2,48.09,50.46,15646500.00,705427000.00
"Jun 16, 2017",45.97,48.24,44.17,48.11,8711820.00,672698000.00
"Jun 15, 2017",46.24,47.02,38.75,46.02,14252000.00,676380000.00
"Jun 14, 2017",51.98,53.56,44.37,46.3,12407600.00,760132000.00
"Jun 13, 2017",49.8,52.87,49.73,51.8,13362700.00,727975000.00
"Jun 12, 2017",59.09,59.8,45.78,50.04,25425000.00,863418000.00
"Jun 11, 2017",52.37,58.7,51.95,58.7,15485200.00,764939000.00
"Jun 10, 2017",55.59,56.25,51.92,52.28,14465400.00,811671000.00
"Jun 09, 2017",56.13,57.23,55.29,55.62,11941600.00,819313000.00
"Jun 08, 2017",52.91,56.46,51.45,56.19,14708500.00,771963000.00
"Jun 07, 2017",55.29,62.38,52.06,52.54,50623800.00,806489000.00
"Jun 06, 2017",48.37,55.57,47.12,55.57,34918400.00,705243000.00
"Jun 05, 2017",42.88,48.5,42.88,48.26,16780900.00,625055000.00
"Jun 04, 2017",42.34,43.42,41.7,42.9,9805040.00,616914000.00
"Jun 03, 2017",43.99,44.42,42.16,42.37,9819610.00,640642000.00
"Jun 02, 2017",43.74,44.65,43,44,9539580.00,636754000.00
"Jun 01, 2017",41.84,45.52,41.84,43.7,12849800.00,608922000.00
"May 31, 2017",39.83,43.11,39.23,41.83,15027900.00,579429000.00
"May 30, 2017",41.29,45.65,39.66,39.79,23048100.00,600461000.00
"May 29, 2017",36.76,43.81,36.06,41.21,31360800.00,534431000.00
"May 28, 2017",33.43,39.39,33.43,36.84,19020300.00,485858000.00
"May 27, 2017",38.71,40.79,28.69,33.41,20990300.00,562314000.00
"May 26, 2017",39.81,44.61,34.84,38.71,24735300.00,578017000.00
"May 25, 2017",45.52,50.9,39.5,40.12,52485500.00,660745000.00
"May 24, 2017",56.31,58.64,44.04,45.38,95915700.00,817013000.00
"May 23, 2017",36.31,56.84,36.3,55.62,68629500.00,526642000.00
"May 22, 2017",34.8,41.18,33.27,36.17,28469700.00,504584000.00
"May 21, 2017",35.04,36.46,33.35,34.64,10952100.00,507841000.00
"May 20, 2017",31.82,36.78,31.27,35.1,23733000.00,460963000.00
"May 19, 2017",30.31,31.87,30.28,31.87,10692300.00,439025000.00
"May 18, 2017",26.98,31.11,26.98,30.33,15586800.00,390685000.00
"May 17, 2017",26.37,27.97,25.28,26.93,10576800.00,381592000.00
"May 16, 2017",27.73,27.73,25.96,26.26,9801320.00,401220000.00
"May 15, 2017",28.51,28.54,27.32,27.79,8160330.00,412305000.00
"May 14, 2017",28.51,29.16,27.79,28.53,7419170.00,412198000.00
"May 13, 2017",28.59,28.73,27.22,28.47,7213280.00,413130000.00
"May 12, 2017",29.61,30.29,28.3,28.68,8023910.00,427789000.00
"May 11, 2017",29.94,30.03,28.73,29.51,9288200.00,432298000.00
"May 10, 2017",28.49,30.67,28.11,29.84,12732500.00,411189000.00
"May 09, 2017",30.48,31.61,26.61,28.66,21083700.00,439752000.00
"May 08, 2017",33.45,33.81,28.58,30.47,25549000.00,482431000.00
"May 07, 2017",28.97,34.56,28.77,32.78,31328600.00,417648000.00
"May 06, 2017",28.5,29.94,27.94,28.98,14355000.00,410681000.00
"May 05, 2017",26.11,30.83,25.93,28.45,24376200.00,376183000.00
"May 04, 2017",25.19,26.52,24.87,25.99,13585800.00,362797000.00
"May 03, 2017",23.05,25.44,22.72,25.2,12602800.00,331818000.00
"May 02, 2017",22.77,23.2,22.06,23.04,7486110.00,327660000.00
"May 01, 2017",23.72,24.07,22.23,22.77,14214000.00,341171000.00
"Apr 30, 2017",22.74,24.2,22.72,23.72,10910000.00,326962000.00
"Apr 29, 2017",22.37,23.26,22.12,22.76,10461300.00,321539000.00
"Apr 28, 2017",21.2,22.53,21.12,22.35,10457300.00,304527000.00
"Apr 27, 2017",19.43,21.83,19.27,21.21,12843800.00,279099000.00
"Apr 26, 2017",19.67,19.93,19.24,19.37,6027790.00,282326000.00
"Apr 25, 2017",19.6,20.1,19.36,19.65,5148290.00,281316000.00
"Apr 24, 2017",19.73,20.11,19.51,19.56,4584190.00,283007000.00
"Apr 23, 2017",20.12,20.17,19.68,19.72,4155640.00,288495000.00
"Apr 22, 2017",20.27,20.52,19.97,20.12,5266460.00,290548000.00
"Apr 21, 2017",19.98,20.34,19.75,20.29,6704090.00,286297000.00
"Apr 20, 2017",20.4,20.9,20.24,20.24,6216400.00,292149000.00
"Apr 19, 2017",21.07,21.12,20.23,20.39,5877830.00,301594000.00
"Apr 18, 2017",20.53,21.17,20.45,21.06,4459260.00,293752000.00
"Apr 17, 2017",20.46,20.99,20.32,20.56,6055450.00,292659000.00
"Apr 16, 2017",20.71,20.82,20.25,20.46,4222960.00,296093000.00
"Apr 15, 2017",20.43,21.19,20.25,20.71,4483370.00,291985000.00
"Apr 14, 2017",21.47,21.8,19.67,20.59,8949460.00,306779000.00
"Apr 13, 2017",21.69,22.08,21.44,21.48,5980210.00,309846000.00
"Apr 12, 2017",21.32,22.11,21.25,21.76,6401630.00,304441000.00
"Apr 11, 2017",21.8,21.89,21.12,21.36,5356450.00,311171000.00
"Apr 10, 2017",20.69,22.41,20.52,21.83,6591730.00,295155000.00
"Apr 09, 2017",20.84,21.31,19.75,20.68,5711770.00,297207000.00
"Apr 08, 2017",19.31,21.46,19,20.83,6218750.00,275199000.00
"Apr 07, 2017",19.32,20.07,18.95,19.39,5499430.00,275287000.00
"Apr 06, 2017",19.59,19.95,18.33,19.27,11553100.00,278971000.00
"Apr 05, 2017",21.31,21.62,19.58,19.62,9188050.00,303396000.00
"Apr 04, 2017",20.33,21.51,19.87,21.35,7062530.00,289275000.00
"Apr 03, 2017",20.16,21.16,19.94,20.33,7080440.00,286817000.00
"Apr 02, 2017",21.42,21.5,20.02,20.14,7427960.00,304574000.00
"Apr 01, 2017",20.52,21.53,19.23,21.5,7622780.00,291737000.00
"Mar 31, 2017",20.8,21.2,19.84,20.54,6955980.00,295489000.00
"Mar 30, 2017",21.06,21.45,20.25,20.88,5993880.00,299146000.00
"Mar 29, 2017",19.88,21.34,19.28,21.14,6704720.00,282266000.00
"Mar 28, 2017",19.49,20.51,18.17,19.81,10061200.00,276545000.00
"Mar 27, 2017",19.75,20.1,17.71,19.66,11887200.00,280203000.00
"Mar 26, 2017",20.16,20.57,19.29,19.61,7408990.00,285884000.00
"Mar 25, 2017",21.08,21.28,19.88,20.14,10858900.00,298839000.00
"Mar 24, 2017",21.85,22.28,20.86,21.1,13807600.00,309519000.00
"Mar 23, 2017",21.45,22.49,20.64,21.82,7419900.00,303834000.00
"Mar 22, 2017",21.39,22.39,20.77,21.42,9699960.00,302815000.00
"Mar 21, 2017",22.62,23.05,20.68,21.29,18555800.00,320139000.00
"Mar 20, 2017",23.3,24.82,22.44,22.51,10860900.00,329623000.00
"Mar 19, 2017",20.11,24.61,20.11,23.29,22162500.00,284253000.00
"Mar 18, 2017",22.27,22.27,18.6,20.07,16830500.00,314731000.00
"Mar 17, 2017",22.57,26.21,20.16,22.35,36529400.00,318778000.00
"Mar 16, 2017",19.05,22.99,18.77,22.48,31673800.00,268957000.00
"Mar 15, 2017",17.79,19.69,17.35,18.98,12265200.00,251092000.00
"Mar 14, 2017",18.09,18.4,17.11,17.76,10072300.00,255287000.00
"Mar 13, 2017",16.8,19.32,16.69,18.13,19566500.00,236958000.00
"Mar 12, 2017",14.72,17.13,14.45,16.79,17931000.00,207508000.00
"Mar 11, 2017",13.12,14.76,13.01,14.69,6499310.00,184883000.00
"Mar 10, 2017",13.05,13.62,12.35,13.21,10802800.00,183864000.00
"Mar 09, 2017",12.46,13.53,12.39,13.03,3489930.00,175497000.00
"Mar 08, 2017",13.56,13.8,12.47,12.47,4244610.00,190803000.00
"Mar 07, 2017",15.43,15.43,13.53,13.53,5928550.00,217011000.00
"Mar 06, 2017",15.23,15.8,14.84,15.41,6913360.00,214098000.00
"Mar 05, 2017",13.67,15.42,13.66,15.18,5455280.00,192123000.00
"Mar 04, 2017",13.93,14.24,13.37,13.67,2239270.00,195774000.00
"Mar 03, 2017",13.1,14.61,12.86,13.91,7926590.00,183919000.00
